text,labels
"Canon  A2200 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  Rebel T3i comes with a  22.3 x 14.9 mm CMOS sensor, which has a diagonal of  26.82 mm 1.06"" and a surface area of 332.27 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon -1D X comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX230 HS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  S100 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CMOS sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A1200 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  Rebel T3 comes with a  22.2 x 14.8 mm CMOS sensor, which has a diagonal of  26.68 mm 1.05"" and a surface area of 328.56 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX220 HS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A800 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon IXUS 1100 HS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A3000 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  60D comes with a  22.3 x 14.9 mm CMOS sensor, which has a diagonal of  26.82 mm 1.06"" and a surface area of 332.27 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon IXUS 105 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  G12 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A3100 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SD4000 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  Rebel T2i comes with a  22.3 x 14.9 mm CMOS sensor, which has a diagonal of  26.82 mm 1.06"" and a surface area of 332.27 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SD4500 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX210 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A490 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX130 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A490 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX130 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon IXUS 210 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A495 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  S95 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SD940 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 990 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A2100 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX20 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 110 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A1100 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX120 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 100 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon -1D Mark IV comes with a  27.9 x 18.6 mm CMOS sensor, which has a diagonal of  33.53 mm 1.32"" and a surface area of 518.94 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  S90 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A480 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  500D comes with a  22.3 x 14.9 mm CMOS sensor, which has a diagonal of  26.82 mm 1.06"" and a surface area of 332.27 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 95 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  7D comes with a  22.3 x 14.9 mm CMOS sensor, which has a diagonal of  26.82 mm 1.06"" and a surface area of 332.27 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  G11 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX200 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  D10 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 200 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  450D comes with a  22.2 x 14.8 mm CMOS sensor, which has a diagonal of  26.68 mm 1.05"" and a surface area of 328.56 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 980 IS comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A590 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX10 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 90 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A2000 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A580 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX1 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 970 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  E1 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A470 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  G10 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  5D Mark II comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 80 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 870 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SX110 IS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  1000D comes with a  22.2 x 14.8 mm CMOS sensor, which has a diagonal of  26.68 mm 1.05"" and a surface area of 328.56 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  50D comes with a  22.3 x 14.9 mm CMOS sensor, which has a diagonal of  26.82 mm 1.06"" and a surface area of 332.27 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  450D comes with a  22.2 x 14.8 mm CMOS sensor, which has a diagonal of  26.68 mm 1.05"" and a surface area of 328.56 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 980 IS comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon -1D Mark III comes with a  28.7 x 18.7 mm CMOS sensor, which has a diagonal of  34.25 mm 1.35"" and a surface area of 536.69 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon -1Ds Mark III comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A460 comes with a  1/3"" ~ 4.8 x 3.6 mm CCD sensor, which has a diagonal of  6.00 mm 0.24"" and a surface area of 17.28 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A560 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 860 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 950 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A450 comes with a  1/3"" ~ 4.8 x 3.6 mm CCD sensor, which has a diagonal of  6.00 mm 0.24"" and a surface area of 17.28 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  TX1 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A720 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A560 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  G9 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A550 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A650 IS comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A570 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon -1Ds Mark III comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A460 comes with a  1/3"" ~ 4.8 x 3.6 mm CCD sensor, which has a diagonal of  6.00 mm 0.24"" and a surface area of 17.28 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 860 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  SD750 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 950 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 60 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A710 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  S3 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  30D comes with a  22.5 x 15 mm CMOS sensor, which has a diagonal of  27.04 mm 1.06"" and a surface area of 337.50 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  G7 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A630 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A540 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 900 Ti comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A430 comes with a  1/3"" ~ 4.8 x 3.6 mm CCD sensor, which has a diagonal of  6.00 mm 0.24"" and a surface area of 17.28 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A640 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 800 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  IXUS 850 IS comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A530 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A630 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Canon  A430 comes with a  1/3"" ~ 4.8 x 3.6 mm CCD sensor, which has a diagonal of  6.00 mm 0.24"" and a surface area of 17.28 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
